Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Sonia;Belgique;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 1 février 2022;Exceptionnel;10;;;0;SoniaBelgiqueChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 1 février 2022Exceptionnel;New_York
Alexis;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 31 janvier 2022;Exceptionnel;10;;;0;AlexisFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Exceptionnel;New_York
Marion;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Couple;Commentaire envoyé le 31 janvier 2022;Superbe;8,8;;;0;MarionFranceChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 31 janvier 2022Superbe;New_York
Elodie;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 31 janvier 2022;Très bien;8,0;très beau , propre et confortable;chambre pas super isolé … nous n arrivions pas à dormir car les voisin de chambre parlais trop fort …;1;ElodieBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Très bien;New_York
Virginie;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 31 janvier 2022;Toute la famille est ravie!;10;;;0;VirginieFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Toute la famille est ravie!;New_York
Mathieu;France;Chambre Supérieure - Vue sur Jardin;3;Janvier 2022;Famille;Commentaire envoyé le 31 janvier 2022;Très bien;8,0;;;0;MathieuFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Très bien;New_York
Cindyflmn;Belgique;Chambre Supérieure;2;Janvier 2022;Groupe;Commentaire envoyé le 31 janvier 2022;Exceptionnel;10;;;0;CindyflmnBelgiqueChambre SupérieureJanvier 2022GroupeCommentaire envoyé le 31 janvier 2022Exceptionnel;New_York
Samir;France;Chambre Supérieure - Vue sur Jardin;2;Janvier 2022;Famille;Commentaire envoyé le 30 janvier 2022;Mauvais;1,0;;;0;SamirFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Mauvais;New_York
Fabienne;Belgique;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 30 janvier 2022;Séjour magique.;9,0;Hôtel au top. Personnel hyper attentif, nourriture excellente. Mes ados étaient enchantés.;;0;FabienneBelgiqueChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Séjour magique.;New_York
Florie;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 30 janvier 2022;Exceptionnel;10;;;0;FlorieFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Exceptionnel;New_York
Alexandre;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 30 janvier 2022;Top !!!;10;Tout;Rien;0;AlexandreFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Top !!!;New_York
Cedric;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 30 janvier 2022;Fabuleux ;9,0;"Hôtel rénové avec goût sur le thème de Marvel. Les chambres sont très spacieuses, disposent de 2 grands lits, d un grand écran à la pointe de la technologie, très belle salle de bain. Bonne insonorisation.
Le personnel est sympathique, à l écoute et essaie de satisfaire au mieux les clients. Le skyline bar est top!
L hôtel est à 10 minutes à pied de l entrée du parc Disney.";Tout était parfait !;0;CedricBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Fabuleux ;New_York
Yann;France;Chambre Supérieure;2;Janvier 2022;Famille;Commentaire envoyé le 29 janvier 2022;Prix haut de game, services moins d'une étoile!;3,0;Petit déjeuner, la piscine, le hall d'entrée , la salle de sport, l'emplacement;"Le chauffage en panne. 
Coffre fort bloqué! 
Les toilettes qui fuillaient. 
Robinetterie vétuste. 
Ménage incomplet, verres non changés par exemple. 
Concierge désagréable";0;YannFranceChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 29 janvier 2022Prix haut de game, services moins d'une étoile!;New_York
Sandrine;France;Chambre Supérieure - Vue sur Jardin;3;Janvier 2022;Famille;Commentaire envoyé le 29 janvier 2022;Exceptionnel;10;;;0;SandrineFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 29 janvier 2022Exceptionnel;New_York
Mina;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 29 janvier 2022;THE BEST pour les fans d’avengers!!;10;"très bel hôtel avec une décoration raffinée. les fans de super héros seront seront époustouflés! 
le personnel est très serviable et agréable. l’hôtel est idéalement situé à 8 minutes à pied du parc. 
les chambres sont propres et spacieuses. bien équipée ( produits d’hygiènes, machine à café dosette Lavazza, fer à repasser …)";;0;MinaFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 29 janvier 2022THE BEST pour les fans d’avengers!!;New_York
Juliette;Nouvelle-Calédonie;Chambre Supérieure - Vue sur Jardin;3;Janvier 2022;Famille;Commentaire envoyé le 29 janvier 2022;Hôtel parfait !;10;"chambre très confortable, établissement très bien insonorisé. les lits sont très confortables, chambres bien chauffées.
personnel extrêmement serviable, gentil et accueillant.
nous n'avons pas mangé dans cet hotel, le prix du petit déjeuner étant élevé. nous avons mangé à Disney Village.";rien. tout est super.;2;JulietteNouvelle-CalédonieChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 29 janvier 2022Hôtel parfait !;New_York
Coralie;France;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 28 janvier 2022;Très bien;8,0;"- Lavabo de salle de bain bouché
- Manque de goodies Marvel dans la chambre versus le pris de la chambre";;1;CoralieFranceChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022Très bien;New_York
Christelle;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Couple;Commentaire envoyé le 28 janvier 2022;Fabuleux ;9,0;;;0;ChristelleFranceChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 28 janvier 2022Fabuleux ;New_York
Anonyme;France;;1;Janvier 2022;Groupe;Commentaire envoyé le 28 janvier 2022;superbe;10;les décors l accueil les équipements piscine jacuzzi tout étaient parfait!!;;0;AnonymeFrancenanJanvier 2022GroupeCommentaire envoyé le 28 janvier 2022superbe;New_York
Roxane;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 28 janvier 2022;excellent pour les familles;9,0;Hôtel qui respect parfaitement son theme. Personnel très agréable, toujours disponible pour répondre à vos question. Très accueillant envers les enfants .;première étage Bruyant(musique de fond);0;RoxaneFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022excellent pour les familles;New_York
Laurence;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 28 janvier 2022;Très bien;8,0;Le prix du restaurant buffet de l hôtel trop élevé pour le type de nourriture, le choix et sans les boissons;;0;LaurenceBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022Très bien;New_York
Wen;France;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 28 janvier 2022;Exceptionnel;10;chambre;;0;WenFranceChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022Exceptionnel;New_York
Zakaria;France;Chambre Supérieure avec Terrasse;2;Janvier 2022;Couple;Commentaire envoyé le 27 janvier 2022;Expérience absolue;10;Absolument tout ! L'hôtel est parfait ! Magnifique, neuf, la deco est dingue.. Pour peu que vous soyez fan de l'univers Marvel, vous serez aux anges ! Ke recommande à 200%;;0;ZakariaFranceChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 27 janvier 2022Expérience absolue;New_York
Manuel;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;L ensemble de l hôtel est vraiment génial, une référence dans les hôtels disney.;;0;ManuelFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 26 janvier 2022Exceptionnel;New_York
Tony;Pays-Bas;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Groupe;Commentaire envoyé le 26 janvier 2022;Fabuleux ;9,0;;;0;TonyPays-BasChambre Supérieure - Vue sur JardinJanvier 2022GroupeCommentaire envoyé le 26 janvier 2022Fabuleux ;New_York
Anonyme;France;;1;Janvier 2022;Couple;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;;;0;AnonymeFrancenanJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Exceptionnel;New_York
Bertrand;France;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;;;0;BertrandFranceChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 26 janvier 2022Exceptionnel;New_York
Anthony;France;Chambre Supérieure - Vue sur Jardin;2;Janvier 2022;Couple;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;;;0;AnthonyFranceChambre Supérieure - Vue sur JardinJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Exceptionnel;New_York
Vivipast;France;Chambre Supérieure - Vue sur Jardin;1;Décembre 2021;Famille;Commentaire envoyé le 26 janvier 2022;Fabuleux ;9,0;"Très bon déjeuné en chambre 
La Chambre était très grande avec une belle vue sur le lac";;1;VivipastFranceChambre Supérieure - Vue sur JardinDécembre 2021FamilleCommentaire envoyé le 26 janvier 2022Fabuleux ;New_York
Anonyme;La Réunion;;1;Janvier 2022;Couple;Commentaire envoyé le 26 janvier 2022;Fabuleux ;9,0;;;0;AnonymeLa RéunionnanJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Fabuleux ;New_York
Rached;France;Chambre Supérieure avec Terrasse;1;Décembre 2021;Famille;Commentaire envoyé le 26 janvier 2022;Exceptionnel;10;;;0;RachedFranceChambre Supérieure avec TerrasseDécembre 2021FamilleCommentaire envoyé le 26 janvier 2022Exceptionnel;New_York
Baptiste;Belgique;Chambre Supérieure;1;Janvier 2022;Couple;Commentaire envoyé le 26 janvier 2022;Fabuleux ;9,0;;;0;BaptisteBelgiqueChambre SupérieureJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Fabuleux ;New_York
Sophie;France;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 25 janvier 2022;revoir l’entretien de la chambre mais au top sinon;8,0;magnifique hôtel personnel au top, photo avec spider man au top.;dommage il avais pas mal d’un perfection au niveau du nettoyage de la chambre…;0;SophieFranceChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 25 janvier 2022revoir l’entretien de la chambre mais au top sinon;New_York
Wendy;Pays-Bas;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 25 janvier 2022;Exceptionnel;10;;;0;WendyPays-BasChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 25 janvier 2022Exceptionnel;New_York
Farida;Égypte;Chambre Supérieure avec Terrasse;4;Janvier 2022;Famille;Commentaire envoyé le 25 janvier 2022;Bien ;7,5;;;0;FaridaÉgypteChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 25 janvier 2022Bien ;New_York
Thomas;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Groupe;Commentaire envoyé le 25 janvier 2022;Promesse tenue, immersion dans le monde de Marvel, avec tout le confort et le standing attendu.;10;tout ! décor, standing, personnel, équipement, disponibilité.;Tarif room service, bar et petit déjeuner.;1;ThomasFranceChambre Supérieure - Vue sur JardinJanvier 2022GroupeCommentaire envoyé le 25 janvier 2022Promesse tenue, immersion dans le monde de Marvel, avec tout le confort et le standing attendu.;New_York
Shauna;Malte;Chambre Supérieure avec Terrasse;4;Janvier 2022;Couple;Commentaire envoyé le 24 janvier 2022;Exceptionnel;10;;;0;ShaunaMalteChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 24 janvier 2022Exceptionnel;New_York
Cyrille;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Couple;Commentaire envoyé le 24 janvier 2022;Fabuleux ;9,0;La gentillesse du personnel , les décors somptueux , la chambre super grande;Lit pas très confortable;0;CyrilleFranceChambre Supérieure - Vue sur JardinJanvier 2022CoupleCommentaire envoyé le 24 janvier 2022Fabuleux ;New_York
Laurie;France;Chambre Empire;1;Janvier 2022;Famille;Commentaire envoyé le 24 janvier 2022;Excellent;9,0;Le personnel vraiment aux petits soins souriant très attentif au client rien à redire le Petit déjeuner formidable excellent hôtel mérite une autre étoile 🌟;Plus de cosmétiques de toilette;1;LaurieFranceChambre EmpireJanvier 2022FamilleCommentaire envoyé le 24 janvier 2022Excellent;New_York
Anonyme;France;;1;Janvier 2022;Groupe;Commentaire envoyé le 23 janvier 2022;Exceptionnel;10;;;0;AnonymeFrancenanJanvier 2022GroupeCommentaire envoyé le 23 janvier 2022Exceptionnel;New_York
Nadia;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 23 janvier 2022;sans plus;8,0;l’emplacement , la propreté , la gentillesse du personnel;a mon sens l’univers Marvel n’est pas assez représenté c’est très léger mise à part les tableaux au mur et deux trois détails pour ma fille de 6 ans complément fan de Spiderman bof… nous avons été un peu déçu. nous avons demandé une bouteille d’eau supplémentaire dans la chambre le prix 7€ + les frais de service … je trouve ça très limite surtout quand la nuit coûte 300€.;1;NadiaFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 23 janvier 2022sans plus;New_York
Anne-laure;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 23 janvier 2022;Très bien;8,0;La décoration de l'hôtel est tout simplement magnifique et le personnel vraiment agréable. La magie Disney opère définitivement.;"Bémol sur l'absence de peignoirs et de chaussons afin de se rendre à la piscine.
Seules les suites en sont munies d'après la personne en charge de la distribution des serviettes à la piscine....Le tarif des chambres supérieures ne justifie manifestement pas ces accessoires, c'est quelque peu vexant :-(";0;Anne-laureFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 23 janvier 2022Très bien;New_York
Arnaud;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 22 janvier 2022;très bon séjour;9,0;"personnel très très gentil et professionnel !! 
l’hôtel est très beau , les chambres sont confortables …. petit déjeuner au top 👌";a part les prix un peu élevés, et quelques détails dans les chambres à revoir… sinon ca va;0;ArnaudFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 22 janvier 2022très bon séjour;New_York
Johnny;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 22 janvier 2022;Exceptionnel;10;;;0;JohnnyFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 22 janvier 2022Exceptionnel;New_York
Kelgo90;Royaume-Uni;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 22 janvier 2022;Worth it but not worth it;9,0;;;3;Kelgo90Royaume-UniChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 22 janvier 2022Worth it but not worth it;New_York
Jac;Pays-Bas;Chambre Supérieure avec Terrasse;2;Janvier 2022;Couple;Commentaire envoyé le 21 janvier 2022;Fabuleux ;9,0;;;0;JacPays-BasChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 21 janvier 2022Fabuleux ;New_York
Hervé;France;Chambre Supérieure - Vue sur Jardin;1;Décembre 2021;Famille;Commentaire envoyé le 21 janvier 2022;Décevant;4,0;;;0;HervéFranceChambre Supérieure - Vue sur JardinDécembre 2021FamilleCommentaire envoyé le 21 janvier 2022Décevant;New_York
Anonyme;France;;1;Janvier 2022;Couple;Commentaire envoyé le 20 janvier 2022;magique;10;parfait;;1;AnonymeFrancenanJanvier 2022CoupleCommentaire envoyé le 20 janvier 2022magique;New_York
Jessie;France;Chambre Supérieure - Vue sur Jardin;2;Janvier 2022;Couple;Commentaire envoyé le 20 janvier 2022;Un Séjour magiique et Héroïque;10;"Absolument tout ! 
Certes le prix peu paraître élevé mais le service apporté est au dessus de tout ! Nous y retournerons avec plaisirs !";Rien tout était génial;0;JessieFranceChambre Supérieure - Vue sur JardinJanvier 2022CoupleCommentaire envoyé le 20 janvier 2022Un Séjour magiique et Héroïque;New_York
Rayane;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Couple;Commentaire envoyé le 20 janvier 2022;Fabuleux ;9,0;;;0;RayaneFranceChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 20 janvier 2022Fabuleux ;New_York
Florent;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Groupe;Commentaire envoyé le 19 janvier 2022;Un agréable séjour que j'espère renouveler prochainement;9,0;La déco contemporaine soignée, la literie très confortable, l'équipement moderne de la chambre, la qualité du linge de toilette, un personnel accueillant et aimable (réception, bar ou service baguages);;0;FlorentFranceChambre Supérieure - Vue sur JardinJanvier 2022GroupeCommentaire envoyé le 19 janvier 2022Un agréable séjour que j'espère renouveler prochainement;New_York
Jean-christophe;France;Chambre Supérieure;1;Décembre 2021;Famille;Commentaire envoyé le 19 janvier 2022;Bien ;7,0;Douche en mauvais etat;;0;Jean-christopheFranceChambre SupérieureDécembre 2021FamilleCommentaire envoyé le 19 janvier 2022Bien ;New_York
Julie;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 18 janvier 2022;Fabuleux ;9,0;;;0;JulieFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 18 janvier 2022Fabuleux ;New_York
Coline;France;Chambre Supérieure;1;Janvier 2022;Groupe;Commentaire envoyé le 18 janvier 2022;Exceptionnel;10;;;0;ColineFranceChambre SupérieureJanvier 2022GroupeCommentaire envoyé le 18 janvier 2022Exceptionnel;New_York
Thomas;Belgique;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 17 janvier 2022;La magie de Disney est toujours présente, malheureusement elle aura lieu moins souvent vu les prix..;7,0;décoration, sympathie du personnel, chambre moderne et spacieuse, chambre bien insonorisée malgré le monde;propreté de la chambre pas au top, le niveau qualité / prix (c’est les prix Disney vous me direz , mais je trouve que ça commence vraiment à être abusé..);0;ThomasBelgiqueChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 17 janvier 2022La magie de Disney est toujours présente, malheureusement elle aura lieu moins souvent vu les prix..;New_York
Huguette;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 16 janvier 2022;Week-end féerique;9,0;L activités proposées pour les enfants par l hôtel prendre des photos,les personnel juste au top souriant accueillant;Pas beaucoup de personnages marvel pour les photos avec les enfants c est dommage;0;HuguetteFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 16 janvier 2022Week-end féerique;New_York
Sylvie;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 16 janvier 2022;Magnifique !;9,0;la proximité du parc,la propreté,le design,la chambre. C était parfait ! le personnel aux petits soins . Et aussi,l isolation des chambres est impeccable,pas de bruits des voisins ni du couloir.;le prix des boissons au bar. C est assez élevé par rapport à ce que l on a dans le verre. Et petit bémol aussi au petit déjeuner,pas de baguettes. Dommage,pour un hôtel français.;1;SylvieBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 16 janvier 2022Magnifique !;New_York
Gonzalez;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Voyageur individuel;Commentaire envoyé le 16 janvier 2022;Fabuleux ;9,0;"Hôtel magnifique qui ravira les fans Marvel. Des détails sont cachés un peu partout. L'hôtel en lui-même est un musée consacré aux super-héros Marvel avec plus de 350 œuvres exposées un peu partout.
La chambre était moderne et spacieuse, le personnel était tout simplement adorable et parfait. Toujours le sourire, prêt à discuter, aimable et patient, ils ont clairement contribué à la magie du séjour.";La chambre était mal isolée, j'entendais mes voisins de chambre parler comme si ils étaient avec moi.;0;GonzalezFranceChambre Supérieure avec TerrasseJanvier 2022Voyageur individuelCommentaire envoyé le 16 janvier 2022Fabuleux ;New_York
Orayan;Belgique;Chambre Supérieure avec Terrasse;2;Janvier 2022;Voyageur individuel;Commentaire envoyé le 16 janvier 2022;Très bien;8,0;;;0;OrayanBelgiqueChambre Supérieure avec TerrasseJanvier 2022Voyageur individuelCommentaire envoyé le 16 janvier 2022Très bien;New_York
Cindysherifa;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 16 janvier 2022;Beau sejour;10;Petite attention pour l anniversaire de ma fille petite carte signee par le personnel;Un.peu cher;0;CindysherifaBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 16 janvier 2022Beau sejour;New_York
Amaury;Espagne;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 16 janvier 2022;l’endroit idéal pour visiter le parc et séjourner;10;qualité des chambres, literie et service;les prix sont très élevés;0;AmauryEspagneChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 16 janvier 2022l’endroit idéal pour visiter le parc et séjourner;New_York
Anastasia;Russie;Chambre Supérieure avec Terrasse;2;Janvier 2022;Famille;Commentaire envoyé le 16 janvier 2022;worst stay ever;1,0;;;2;AnastasiaRussieChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 16 janvier 2022worst stay ever;New_York
Quentin;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Groupe;Commentaire envoyé le 15 janvier 2022;Bien ;7,0;;;0;QuentinFranceChambre Supérieure - Vue sur JardinJanvier 2022GroupeCommentaire envoyé le 15 janvier 2022Bien ;New_York
Jerome;Belgique;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 15 janvier 2022;séjour agréable, confortable et accueillant;9,0;"la propreté, l’amabilité du personnel. le lieu magique 
la beauté de l’hôtel. les équipements dans la chambre";le prix 🥴;0;JeromeBelgiqueChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 15 janvier 2022séjour agréable, confortable et accueillant;New_York
Alexis;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Groupe;Commentaire envoyé le 14 janvier 2022;Fabuleux ;9,0;;;0;AlexisFranceChambre Supérieure - Vue sur JardinJanvier 2022GroupeCommentaire envoyé le 14 janvier 2022Fabuleux ;New_York
Nicolas;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Couple;Commentaire envoyé le 14 janvier 2022;Très bien;8,0;;;0;NicolasFranceChambre Supérieure - Vue sur JardinJanvier 2022CoupleCommentaire envoyé le 14 janvier 2022Très bien;New_York
Julie;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Voyageur individuel;Commentaire envoyé le 14 janvier 2022;séjour parfait ! je reviendrais vite;10;le décor est somptueux;;0;JulieFranceChambre Supérieure avec TerrasseJanvier 2022Voyageur individuelCommentaire envoyé le 14 janvier 2022séjour parfait ! je reviendrais vite;New_York
Nordine;Belgique;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 13 janvier 2022;Très bien;8,0;;;0;NordineBelgiqueChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 13 janvier 2022Très bien;New_York
Ridha;France;Chambre Supérieure - Vue sur Jardin;2;Décembre 2021;Famille;Commentaire envoyé le 13 janvier 2022;Très bien;8,0;;;0;RidhaFranceChambre Supérieure - Vue sur JardinDécembre 2021FamilleCommentaire envoyé le 13 janvier 2022Très bien;New_York
Lola;France;Chambre Supérieure avec Terrasse;1;Janvier 2022;Famille;Commentaire envoyé le 12 janvier 2022;tres déçus;4,0;l’hôtel est propre , moderne;"pour le prix:
mini bar vide 
impossible de dîner au restaurant de l’hôtel à moins de réserver très à l’avance 
pas de peignoirs ni chaussons (il faut les demander)
aucun accessoires dans la salle de bain 
a part des tableaux et quelques figurines, il n’y a pas grand chose.
en fait , l’hôtel est au prix d’un hôtel de luxe en France mais n’est en aucun cas à la hauteur .";0;LolaFranceChambre Supérieure avec TerrasseJanvier 2022FamilleCommentaire envoyé le 12 janvier 2022tres déçus;New_York
Andrea;Espagne;Chambre Supérieure avec Terrasse;1;Janvier 2022;Couple;Commentaire envoyé le 12 janvier 2022;Exceptionnel;10;;;0;AndreaEspagneChambre Supérieure avec TerrasseJanvier 2022CoupleCommentaire envoyé le 12 janvier 2022Exceptionnel;New_York
Pascale;Belgique;Chambre Supérieure - Vue sur Jardin;1;Décembre 2021;Famille;Commentaire envoyé le 12 janvier 2022;un merveilleux moment en famille;9,0;tout;rien!!;1;PascaleBelgiqueChambre Supérieure - Vue sur JardinDécembre 2021FamilleCommentaire envoyé le 12 janvier 2022un merveilleux moment en famille;New_York
Ruben;France;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 12 janvier 2022;Passable;5,0;les chambres son très sale;;0;RubenFranceChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 12 janvier 2022Passable;New_York
Markus;Allemagne;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 11 janvier 2022;Traumhaftes Disney Hotel;10;;;0;MarkusAllemagneChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 11 janvier 2022Traumhaftes Disney Hotel;New_York
Steffanie;Allemagne;Chambre Supérieure;1;Janvier 2022;Couple;Commentaire envoyé le 11 janvier 2022;Top Austattung zu teuren Disney Preisen;8,0;;;0;SteffanieAllemagneChambre SupérieureJanvier 2022CoupleCommentaire envoyé le 11 janvier 2022Top Austattung zu teuren Disney Preisen;New_York
Elodie;La Réunion;Chambre Supérieure;1;Janvier 2022;Famille;Commentaire envoyé le 11 janvier 2022;Exceptionnel;10;;;0;ElodieLa RéunionChambre SupérieureJanvier 2022FamilleCommentaire envoyé le 11 janvier 2022Exceptionnel;New_York
Francois;Belgique;Chambre Supérieure - Vue sur Jardin;1;Janvier 2022;Famille;Commentaire envoyé le 11 janvier 2022;super les enfants ont adoré et les grands aussi;9,0;la piscine, la station héros, les cafés dans la chambres, le bar, le personnel très gentil;les prix des repas et boissons sont excessifs;0;FrancoisBelgiqueChambre Supérieure - Vue sur JardinJanvier 2022FamilleCommentaire envoyé le 11 janvier 2022super les enfants ont adoré et les grands aussi;New_York
Anonyme;France;;1;Janvier 2022;Couple;Commentaire envoyé le 11 janvier 2022;Exceptionnel;10;;;0;AnonymeFrancenanJanvier 2022CoupleCommentaire envoyé le 11 janvier 2022Exceptionnel;New_York
