Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Van;Belgique;Chambre Standard;1;Février 2022;Famille;Commentaire envoyé le 5 février 2022;pour le plaisir des enfants;4;"une nuit d’hôtel sans petit déjeuner? oui c’est possible…
a ce prix là, je suis déçu.
cette nuit était une ajoute à un séjour Disney. 
impossible de contacter Disney pour modifier mon séjour, service après vente déplorable.";empty;Na;VanBelgiqueChambre StandardFévrier 2022FamilleCommentaire envoyé le 5 février 2022pour le plaisir des enfants;Sequoia_Lodge
Mathis;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 5 février 2022;Exceptionnel;10;empty;empty;0;MathisFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 5 février 2022Exceptionnel;Sequoia_Lodge
Clémentine;France;Chambre Standard Proche des Installations Hôtelières;1;Février 2022;Groupe;Commentaire envoyé le 5 février 2022;Passable;5;La proximité au parc, la gentillesse du personnel;Pas d'eau chaude pour se doucher, très peux de prise dans chambre (2 prises seulement);Na;ClémentineFranceChambre Standard Proche des Installations HôtelièresFévrier 2022GroupeCommentaire envoyé le 5 février 2022Passable;Sequoia_Lodge
Lna078;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 5 février 2022;Dommage pour ce sejour;7;"Le lieu, et la période de janvier/février est top car c'est calme.
Le bar";Le personnel qui ce jour là nous a donné un numéro de chambre inexistant (157 lodge yellow stone) On a cherché pendant 30 minutes avec notre fille fatiguée. Horrible cet expérience.;Na;Lna078FranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 5 février 2022Dommage pour ce sejour;Sequoia_Lodge
Yacine;France;Chambre Standard;2;Février 2022;Famille;Commentaire envoyé le 4 février 2022;mon séjour s’est passé à Disneyland, et c’était magique!!;9;"personnel de l’hôtel très chaleureux, 
confort de l’hôtel au top, présence de personnages le soir!!";le personnel de sécurité totalement désagréable et détestable!! manque de professionnalisme évident;Na;YacineFranceChambre StandardFévrier 2022FamilleCommentaire envoyé le 4 février 2022mon séjour s’est passé à Disneyland, et c’était magique!!;Sequoia_Lodge
Vanessa;Luxembourg;Chambre Standard;2;Février 2022;Famille;Commentaire envoyé le 4 février 2022;Perfekt für Disney Fans 🥰;7;;;Na;VanessaLuxembourgChambre StandardFévrier 2022FamilleCommentaire envoyé le 4 février 2022Perfekt für Disney Fans 🥰;Sequoia_Lodge
Thomas;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 4 février 2022;Exceptionnel;10;empty;empty;0;ThomasFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 4 février 2022Exceptionnel;Sequoia_Lodge
Annie;France;Chambre Standard;1;Février 2022;Famille;Commentaire envoyé le 4 février 2022;Fabuleux ;9;"Très bon choix pour un séjour à Disneyland.
Hotel agréable et confortable. Restaurant buffet très bien. Tarifs du restaurant cependant un peu eleves pour les menus enfants";empty;Na;AnnieFranceChambre StandardFévrier 2022FamilleCommentaire envoyé le 4 février 2022Fabuleux ;Sequoia_Lodge
Terefenko;Belgique;Chambre Standard;2;janv-22;Groupe;Commentaire envoyé le 4 février 2022;Magique comme toujours à Disney !;10;L'ambiance qui règne dans l'ensemble de l'hôtel, la disponibilité et la gentillesse des membres du personnel qui se plient toujours en 4 pour nous aider. Le dîner et le petit-déjeuner étaient EXCELLENTS !;Ma seule déception est l'absence de sirop d'érable pour accompagner les pancakes au petit-déjeuner.;Na;TerefenkoBelgiqueChambre StandardJanvier 2022GroupeCommentaire envoyé le 4 février 2022Magique comme toujours à Disney !;Sequoia_Lodge
Jessie;Belgique;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 4 février 2022;ideaal om maximaal te genieten van de magische tiijd;6;;;Na;JessieBelgiqueChambre StandardJanvier 2022FamilleCommentaire envoyé le 4 février 2022ideaal om maximaal te genieten van de magische tiijd;Sequoia_Lodge
Estelle;Espagne;Chambre Standard;3;Février 2022;Groupe;Commentaire envoyé le 3 février 2022;Fabuleux ;9;empty;empty;0;EstelleEspagneChambre StandardFévrier 2022GroupeCommentaire envoyé le 3 février 2022Fabuleux ;Sequoia_Lodge
Martine;Belgique;Chambre Standard Proche des Installations Hôtelières;3;janv-22;Famille;Commentaire envoyé le 3 février 2022;Etablissement très bien situé mais à rénover. Mauvais rapport qualité/prix;5;"Les chambres sont spacieuses.
Le personnel était aimable.
Le bar était très bien, quoique assez cher.
Etablissement très bien situé, au bord du lac Disney, à distance de marche des parcs Disneyland.";"Etablissement vieillissant. Un petit rafraichissement est nécessaire.
Le prix est bien trop élevé par rapport à la prestation. Nous occupions une chambre en sous-sol, les fenêtres étaient sablées, mais donnaient sur un échafaudage... Pour le prix, ce n'est pas admissible.
Il y faisait froid";Na;MartineBelgiqueChambre Standard Proche des Installations HôtelièresJanvier 2022FamilleCommentaire envoyé le 3 février 2022Etablissement très bien situé mais à rénover. Mauvais rapport qualité/prix;Sequoia_Lodge
Nicolas;Belgique;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 3 février 2022;Bon séjour … les installations, au contraire de la chambre, sont agréables et plaisantes.;7;Le cadre est très dépaysant, on se croirait réellement en Californie dans les beaux parcs naturels. La piscine est propre, accueillante et parfaite pour se détendre lorsque les gens sont aux parcs. Le bar est sympa également et le personnel est de manière générale accueillant.;L’emplacement de notre chambre près de la réception et du bar … un spot bien lumineux donnait sur notre chambre … pas très agréable ! La chambre est assez vieillotte et la literie usée, peu confortable !;Na;NicolasBelgiqueChambre StandardJanvier 2022CoupleCommentaire envoyé le 3 février 2022Bon séjour … les installations, au contraire de la chambre, sont agréables et plaisantes.;Sequoia_Lodge
Sidonie;France;Chambre Standard;2;janv-22;Groupe;Commentaire envoyé le 3 février 2022;Super;8;La propreté de la chambre était excellente. Une excellente vue. Personnelle de l'hotel polie et bienveillant.;Quelques bruits dans les couloirs le soir.;Na;SidonieFranceChambre StandardJanvier 2022GroupeCommentaire envoyé le 3 février 2022Super;Sequoia_Lodge
Virginie;France;Chambre Standard;1;Février 2022;Famille;Commentaire envoyé le 2 février 2022;Moyen moyen perte de qualité au fils des ans;5;Le bar très très agréable calme et effet cocooning;"Odeur humidité désagréable dans beaucoup de parties de Hotel 
Personnel à accueil un peu débordé alors que nous étions seuls clients 
Une personne très aimable mais là supérieur désagréable et hautaine dommage car l’équipe mérite un peu plus de douceur";Na;VirginieFranceChambre StandardFévrier 2022FamilleCommentaire envoyé le 2 février 2022Moyen moyen perte de qualité au fils des ans;Sequoia_Lodge
Gwladys;Thaïlande;Chambre Standard Proche des Installations Hôtelières;3;Février 2022;Famille;Commentaire envoyé le 2 février 2022;Très bien;8;La literie, le petit-déjeuner, l'emplacement;Petit souci au niveau de la douche;Na;GwladysThaïlandeChambre Standard Proche des Installations HôtelièresFévrier 2022FamilleCommentaire envoyé le 2 février 2022Très bien;Sequoia_Lodge
Marie;France;Chambre Standard;1;Février 2022;Famille;Commentaire envoyé le 2 février 2022;pas possible de profiter de l’hôtel pour ce reposer car beaucoup trop chauffer;4;le cadre et le bar;chambre beaucoup trop chauffée impossible de dormir et les fenêtres ne s’ouvrent pas … une catastrophe;Na;MarieFranceChambre StandardFévrier 2022FamilleCommentaire envoyé le 2 février 2022pas possible de profiter de l’hôtel pour ce reposer car beaucoup trop chauffer;Sequoia_Lodge
Henri;Belgique;Chambre Standard;3;janv-22;Famille;Commentaire envoyé le 2 février 2022;Très bien;8;J'aime l'hôtel séquoia, c'est mon coup de cœur depuis plusieurs années. Je dois parfois fréquenter un autre hôtel, mon budget m'y oblige. Cette fois j'ai fait l'effort de vous fréquenter voulant présenter l'hôtel à quelqu'un qui ne le connaissait pas. En comprenant parfaitement qu'il y a des abus, je regrette que les petits déjeuners ne sont plus inclus. J'ai un abonnement infinity et j'essaye de fréquenter le parc le plus possible. Je suis accro. Dommage de toutes les mesures actuel mais merci au séquoia qui s'est engagé à faciliter la tâche.;Trop de procédures internet smartphone pour quelqu'un de mon âge d'autant plus qu'il y a des buts. Merci à tout le personnel qui tente avec le sourire de dépanner.;Na;HenriBelgiqueChambre StandardJanvier 2022FamilleCommentaire envoyé le 2 février 2022Très bien;Sequoia_Lodge
Elisa;France;Chambre Standard;1;Février 2022;Couple;Commentaire envoyé le 2 février 2022;Magique !;8;"Personnel très accueillant et souriant. Très bel hôtel malgré certains travaux à l’extérieur (on entends pas). 
Restaurant nickel 
Chambre spacieuse et confortable";Le manque de prise;Na;ElisaFranceChambre StandardFévrier 2022CoupleCommentaire envoyé le 2 février 2022Magique !;Sequoia_Lodge
Gema;Espagne;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 2 février 2022;Agréable;6;;;1;GemaEspagneChambre StandardJanvier 2022FamilleCommentaire envoyé le 2 février 2022Agréable;Sequoia_Lodge
Zoltan;Belgique;Chambre Standard;2;Février 2022;Famille;Commentaire envoyé le 2 février 2022;Décevant;1;"Nous avons passés 2 nuits dans cet hôtel. A côté de notre chambre des travaux incessants du matin jusqu'à 18:00.
Le couloir sentait terriblement l'humidité. A côté de cela, beaucoup d'attractions étaient fermées ainsi que les principaux restaurants. Séjour décevant alors que le prix, lui, n'a pas changé. Plus de Fast pass, si vous voulez aller à la tour de la terreur, vous devez vous acquitter de 17,00€ par personne pour un accès rapide. Scandaleux quand vous avez un passeport infinity à 449,00€.";empty;Na;ZoltanBelgiqueChambre StandardFévrier 2022FamilleCommentaire envoyé le 2 février 2022Décevant;Sequoia_Lodge
Fabien;France;Chambre Standard;1;Février 2022;Couple;Commentaire envoyé le 2 février 2022;Fabuleux ;9;empty;empty;0;FabienFranceChambre StandardFévrier 2022CoupleCommentaire envoyé le 2 février 2022Fabuleux ;Sequoia_Lodge
Dekra;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 2 février 2022;Dépaysement nature et lac;9;L'ambiance et l'emplacement par rapport aux parcs;Beaucoup de travaux alentour. Loin de l'accueil;Na;DekraFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 2 février 2022Dépaysement nature et lac;Sequoia_Lodge
Thierry;Belgique;Chambre Golden Forest Club;1;janv-22;Groupe;Commentaire envoyé le 1 février 2022;Fabuleux ;9;Personnel de hôtel, hôtel du parc, petit déjeuner et comfort de la chambre;empty;Na;ThierryBelgiqueChambre Golden Forest ClubJanvier 2022GroupeCommentaire envoyé le 1 février 2022Fabuleux ;Sequoia_Lodge
Emmanuelle;France;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 1 février 2022;Exceptionnel;10;empty;empty;0;EmmanuelleFranceChambre StandardJanvier 2022CoupleCommentaire envoyé le 1 février 2022Exceptionnel;Sequoia_Lodge
Fanny;France;Chambre Standard;1;janv-22;Groupe;Commentaire envoyé le 1 février 2022;Un séjour magique 🤩;8;L’établissement est magnifique, le cadre apaisant.;L’emplacement de la chambre et le prix du petit déjeuner;Na;FannyFranceChambre StandardJanvier 2022GroupeCommentaire envoyé le 1 février 2022Un séjour magique 🤩;Sequoia_Lodge
Olivier;Belgique;Chambre Standard;1;janv-22;Groupe;Commentaire envoyé le 31 janvier 2022;Très bien;8;empty;empty;0;OlivierBelgiqueChambre StandardJanvier 2022GroupeCommentaire envoyé le 31 janvier 2022Très bien;Sequoia_Lodge
Michaël;Belgique;Chambre Standard;2;janv-22;Groupe;Commentaire envoyé le 31 janvier 2022;super;7;;;Na;MichaëlBelgiqueChambre StandardJanvier 2022GroupeCommentaire envoyé le 31 janvier 2022super;Sequoia_Lodge
Kevin;Belgique;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 31 janvier 2022;Fabuleux ;9;empty;empty;0;KevinBelgiqueChambre StandardJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Fabuleux ;Sequoia_Lodge
Suraj;Pays-Bas;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 31 janvier 2022;Exceptionnel;10;empty;empty;0;SurajPays-BasChambre StandardJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Exceptionnel;Sequoia_Lodge
Gareth;Afrique du Sud;Chambre Standard;2;janv-22;Couple;Commentaire envoyé le 31 janvier 2022;Fabuleux ;9;empty;empty;0;GarethAfrique du SudChambre StandardJanvier 2022CoupleCommentaire envoyé le 31 janvier 2022Fabuleux ;Sequoia_Lodge
Julien;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 31 janvier 2022;Fabuleux ;9;empty;empty;0;JulienFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Fabuleux ;Sequoia_Lodge
Morgan;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 31 janvier 2022;Passable;5;Le personnel est très agréable, le cadre de l'hôtel est génial et la proximité avec le parc très agréable. Le cadre du restaurant est très immersif et les plats servis sont bons et variés !;"Le chauffage de la chambre n'a pas fonctionné de la nuit, gros rhum pour tout le monde au réveil malgré notre appel à la réception (16 degrés dans la chambre). 
La déco est un peu vieillotte. Il manque de transat à la piscine.
Les plats servis au resto sont bons mais tous froids et pour le prix ce n'est pas vraiment acceptable";Na;MorganFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 31 janvier 2022Passable;Sequoia_Lodge
Marieke;Pays-Bas;Chambre Standard;2;janv-22;Famille;Commentaire envoyé le 30 janvier 2022;Agréable;6;;;Na;MariekePays-BasChambre StandardJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Agréable;Sequoia_Lodge
Celine;France;Chambre Standard;2;janv-22;Voyageur individuel;Commentaire envoyé le 30 janvier 2022;Très bien;8;la proximité avec le parc Disneyland;les chambres dans les lodges, isolées du bâtiment principal (pas pratique pour le petit déjeuner, réception …);Na;CelineFranceChambre StandardJanvier 2022Voyageur individuelCommentaire envoyé le 30 janvier 2022Très bien;Sequoia_Lodge
Angélique;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 30 janvier 2022;lieu magnifique mais de grandes améliorations sont à apporter pour plus de confort en chambre;6;le lieu est magnifique et pratique pour accéder rapidement au parc que ce soit à pieds ou en navette gratuite.;la literie catastrophique et aucunes prises proche du lit donc rien pour brancher un appareil permettant de respirer la nuit. une galère pour charger les téléphones et autres. dommage car en pleins travaux donc pas d’accès à la piscine…;0;AngéliqueFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022lieu magnifique mais de grandes améliorations sont à apporter pour plus de confort en chambre;Sequoia_Lodge
Blanchy;Belgique;Chambre Standard;2;janv-22;Famille;Commentaire envoyé le 30 janvier 2022;Exceptionnel;10;cadres;rien;0;BlanchyBelgiqueChambre StandardJanvier 2022FamilleCommentaire envoyé le 30 janvier 2022Exceptionnel;Sequoia_Lodge
Laetitia;France;Chambre Standard;2;janv-22;Groupe;Commentaire envoyé le 29 janvier 2022;Fabuleux ;9;empty;empty;0;LaetitiaFranceChambre StandardJanvier 2022GroupeCommentaire envoyé le 29 janvier 2022Fabuleux ;Sequoia_Lodge
Ines;Luxembourg;Chambre Standard;2;janv-22;Famille;Commentaire envoyé le 28 janvier 2022;il a été parfait;10;la propreté, le personnel et on s’est senti accueilli et tout de suite chez soit;empty;Na;InesLuxembourgChambre StandardJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022il a été parfait;Sequoia_Lodge
Amélie;France;Chambre Standard Proche des Installations Hôtelières;1;janv-22;Groupe;Commentaire envoyé le 28 janvier 2022;Décevant;4;empty;empty;0;AmélieFranceChambre Standard Proche des Installations HôtelièresJanvier 2022GroupeCommentaire envoyé le 28 janvier 2022Décevant;Sequoia_Lodge
Amélie;France;Chambre Standard Proche des Installations Hôtelières;1;janv-22;Groupe;Commentaire envoyé le 28 janvier 2022;décevant;4;l’ambiance chalet , le bar;l’amabilité des cast members et leur aide , le manque de prises et d’équipements, la propreté, vieillot;0;AmélieFranceChambre Standard Proche des Installations HôtelièresJanvier 2022GroupeCommentaire envoyé le 28 janvier 2022décevant;Sequoia_Lodge
Katiuscia;Brésil;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 28 janvier 2022;Exceptionnel;10;empty;empty;0;KatiusciaBrésilChambre StandardJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022Exceptionnel;Sequoia_Lodge
Virginie;France;Chambre Standard;2;Décembre 2021;Famille;Commentaire envoyé le 28 janvier 2022;Bien ;7;"Hôtel très beau de l'extérieur en période de Noël. 
Chambre sur le thème de Bambi. 
Très proche de Disneyland avec des navettes gratuites devant l'hôtel.";"Très peu de prises électriques dans la chambre. Il vaut mieux penser à prendre une rallonge avec. 
La propreté laissait un peu à désirer dans les couloirs de l'hôtel...";Na;VirginieFranceChambre StandardDécembre 2021FamilleCommentaire envoyé le 28 janvier 2022Bien ;Sequoia_Lodge
Rudy;France;Chambre Standard Proche des Installations Hôtelières;1;janv-22;Famille;Commentaire envoyé le 28 janvier 2022;👍👍👍👍;10;👍👍👍;empty;Na;RudyFranceChambre Standard Proche des Installations HôtelièresJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022👍👍👍👍;Sequoia_Lodge
Rudy;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 28 janvier 2022;nous adorons cette hôtel très bon séjour a refaire;10;très propre personnel 👍👍;empty;Na;RudyFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 28 janvier 2022nous adorons cette hôtel très bon séjour a refaire;Sequoia_Lodge
Virginie;Belgique;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 27 janvier 2022;magie Disney au plus près des parcs!;8;La magie Disney! Le sequoia Lodge correspond parfaitement à l'idée de l'hiver que je me fais, donc le bois, la pierre, la grande cheminée collent bien avec la saison hivernale.. le tout avec le confort! Bien entendu Disney reste plus cher qu'un autre hôtel mais c'est Disney;mobilier un peu vieillissant, très peu de prises dans la chambre, baignoire avec pommeau de douche et non pas une vraie douche;Na;VirginieBelgiqueChambre StandardJanvier 2022FamilleCommentaire envoyé le 27 janvier 2022magie Disney au plus près des parcs!;Sequoia_Lodge
Johanna;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 27 janvier 2022;hôtel typique de Disney qui n’a pas changé a gardé tout son charme;10;l accueil , l hôtel est charmant et convivial;empty;Na;JohannaFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 27 janvier 2022hôtel typique de Disney qui n’a pas changé a gardé tout son charme;Sequoia_Lodge
Hugo;Belgique;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 26 janvier 2022;Très bien;8;empty;empty;0;HugoBelgiqueChambre StandardJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Très bien;Sequoia_Lodge
Thomas;France;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 26 janvier 2022;Bien;10;Le personnel, l’ambiance chaleureuse;Le manque de prise pour charger le téléphone laisse à désirer;Na;ThomasFranceChambre StandardJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Bien;Sequoia_Lodge
Alain;Belgique;Chambre Standard Proche des Installations Hôtelières;1;janv-22;Couple;Commentaire envoyé le 26 janvier 2022;Très bien;8;empty;empty;0;AlainBelgiqueChambre Standard Proche des Installations HôtelièresJanvier 2022CoupleCommentaire envoyé le 26 janvier 2022Très bien;Sequoia_Lodge
Céline;France;Chambre Standard;2;janv-22;Voyageur individuel;Commentaire envoyé le 26 janvier 2022;Fabuleux ;9;empty;empty;0;CélineFranceChambre StandardJanvier 2022Voyageur individuelCommentaire envoyé le 26 janvier 2022Fabuleux ;Sequoia_Lodge
Christelle;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 26 janvier 2022;Bien ;7;empty;empty;0;ChristelleFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 26 janvier 2022Bien ;Sequoia_Lodge
Christophe;Belgique;Chambre Golden Forest Club;1;janv-22;Couple;Commentaire envoyé le 25 janvier 2022;plus que l’ombre de lui même;1;l’emplacement. la majeur partie du personnel;l’hôtel est vieux et ça se ressent. franchement autant mettre 50€ de plus et aller au NewPort ou 50€ de moins et aller au Cheyenne. Chauffage dépassé, on a eu froid tout la nuit et mention spéciale au responsable qui vous parle comme si vous étiez et criminel qui s’introduit dans un 5 étoiles.;Na;ChristopheBelgiqueChambre Golden Forest ClubJanvier 2022CoupleCommentaire envoyé le 25 janvier 2022plus que l’ombre de lui même;Sequoia_Lodge
Joanne;Royaume-Uni;Chambre Golden Forest Club - Côté Lac;1;Décembre 2021;Famille;Commentaire envoyé le 25 janvier 2022;Amazing time at this fabulously themed hotel.;9;;;4;JoanneRoyaume-UniChambre Golden Forest Club - Côté LacDécembre 2021FamilleCommentaire envoyé le 25 janvier 2022Amazing time at this fabulously themed hotel.;Sequoia_Lodge
Tom;Pays-Bas;Chambre Standard;1;janv-22;Groupe;Commentaire envoyé le 24 janvier 2022;Prima.;7;;;1;TomPays-BasChambre StandardJanvier 2022GroupeCommentaire envoyé le 24 janvier 2022Prima.;Sequoia_Lodge
Pascale;Belgique;Chambre Standard Proche des Installations Hôtelières;1;janv-22;Famille;Commentaire envoyé le 24 janvier 2022;Très bien;8;empty;empty;0;PascaleBelgiqueChambre Standard Proche des Installations HôtelièresJanvier 2022FamilleCommentaire envoyé le 24 janvier 2022Très bien;Sequoia_Lodge
Kevin;Pays-Bas;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 24 janvier 2022;Très bien;8;empty;empty;0;KevinPays-BasChambre StandardJanvier 2022CoupleCommentaire envoyé le 24 janvier 2022Très bien;Sequoia_Lodge
Stephanie;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 24 janvier 2022;Fabuleux ;9;empty;empty;0;StephanieFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 24 janvier 2022Fabuleux ;Sequoia_Lodge
Niki;Suisse;Chambre Golden Forest Club;2;janv-22;Famille;Commentaire envoyé le 23 janvier 2022;Assez médiocre ;3;empty;empty;0;NikiSuisseChambre Golden Forest ClubJanvier 2022FamilleCommentaire envoyé le 23 janvier 2022Assez médiocre ;Sequoia_Lodge
Claudio;Suisse;Chambre Standard;3;Décembre 2021;Couple;Commentaire envoyé le 23 janvier 2022;Agréable;6;empty;empty;0;ClaudioSuisseChambre StandardDécembre 2021CoupleCommentaire envoyé le 23 janvier 2022Agréable;Sequoia_Lodge
Catherine;France;Chambre Standard;4;janv-22;Couple;Commentaire envoyé le 23 janvier 2022;trop d attraction fermées sur dysney;7;tout;resto trop cher;Na;CatherineFranceChambre StandardJanvier 2022CoupleCommentaire envoyé le 23 janvier 2022trop d attraction fermées sur dysney;Sequoia_Lodge
Cindyohan;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 22 janvier 2022;Bien ;7;L'ambiance, l'amabilité du personnel, l'emplacement;Le ménage moyen ( poils et cheveux dans la salle de bain, poussière...);Na;CindyohanFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 22 janvier 2022Bien ;Sequoia_Lodge
Dieter;Belgique;Chambre Standard;1;janv-22;Groupe;Commentaire envoyé le 21 janvier 2022;Bien ;7;empty;empty;0;DieterBelgiqueChambre StandardJanvier 2022GroupeCommentaire envoyé le 21 janvier 2022Bien ;Sequoia_Lodge
Marie;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 21 janvier 2022;Bon séjour dans l ensemble;4;Les équipements et les animations;"La propreté n est pas du tout présente
Salle de bain salle";Na;MarieFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 21 janvier 2022Bon séjour dans l ensemble;Sequoia_Lodge
James;France;Chambre Standard;1;Décembre 2021;Famille;Commentaire envoyé le 21 janvier 2022;Exceptionnel;10;l'enssemble;l'eau n'étais pas chaude le soir , mais bon dans l'ensemble , c'étais bien , j'éspère revenir pour des bon souvenir familiale, très satisfait;Na;JamesFranceChambre StandardDécembre 2021FamilleCommentaire envoyé le 21 janvier 2022Exceptionnel;Sequoia_Lodge
Valérie;France;Chambre Standard;2;janv-22;Famille;Commentaire envoyé le 21 janvier 2022;Passable;5;Le thème le lieu et le dépaysement;"Aucun confort dans la chambre.
Pas de bouteilles d'eau. 
Touche menu de la tv ne fonctionne pas 
Sol très glissant partout 
Prix exorbitant pour un 3 Étoiles 
Personnel super !!";Na;ValérieFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 21 janvier 2022Passable;Sequoia_Lodge
Mansour;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 20 janvier 2022;déçue;5;empty;empty;0;MansourFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 20 janvier 2022déçue;Sequoia_Lodge
Fany;France;Chambre Golden Forest Club;2;janv-22;Famille;Commentaire envoyé le 20 janvier 2022;Fabuleux ;9;empty;empty;0;FanyFranceChambre Golden Forest ClubJanvier 2022FamilleCommentaire envoyé le 20 janvier 2022Fabuleux ;Sequoia_Lodge
Stephanie;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 20 janvier 2022;Fabuleux ;9;empty;empty;0;StephanieFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 20 janvier 2022Fabuleux ;Sequoia_Lodge
Mathieu4589;Belgique;Chambre Standard;2;janv-22;Couple;Commentaire envoyé le 19 janvier 2022;Top;9;Le décors de l'hôtel est superbe, le thème est suivi à la perfection. Le bar avec sa cheminée centrale est top avec une belle carte et des cocktails pour deux.;Rien a redire peut être le matelas qui arrive en fin de vie mais toujours confortable tout de même. Quelques prises de plus dans la chambre (3 dans mes souvenirs) seraient bienvenues.;0;Mathieu4589BelgiqueChambre StandardJanvier 2022CoupleCommentaire envoyé le 19 janvier 2022Top;Sequoia_Lodge
Monia;France;Chambre Standard;1;janv-22;Groupe;Commentaire envoyé le 19 janvier 2022;Exceptionnel;10;empty;empty;0;MoniaFranceChambre StandardJanvier 2022GroupeCommentaire envoyé le 19 janvier 2022Exceptionnel;Sequoia_Lodge
Marjorie;France;Chambre Standard;2;janv-22;Couple;Commentaire envoyé le 19 janvier 2022;Hâte de revenir !;10;l’hôtel, le cadre, le petit déjeuner à volonté et le buffet à volonté le soir large choix et excellent. La literie est incroyable et la chambre standard très bien.;Rien.;Na;MarjorieFranceChambre StandardJanvier 2022CoupleCommentaire envoyé le 19 janvier 2022Hâte de revenir !;Sequoia_Lodge
Aurélie;France;Chambre Standard;1;janv-22;Famille;Commentaire envoyé le 19 janvier 2022;Bien ;7;empty;empty;0;AurélieFranceChambre StandardJanvier 2022FamilleCommentaire envoyé le 19 janvier 2022Bien ;Sequoia_Lodge
Antony;France;Chambre Golden Forest Club;1;janv-22;Couple;Commentaire envoyé le 19 janvier 2022;Séjour incroyable;10;L'accueil à la réception golden forest est incroyable, on se sent chouchouté et on fait attention à nous. Les indications étaient complètes et précises et le nombre de service est démentiel, entre le petit-déjeuner plus que parfait avec le choix de ce que vous voulez et la salle cosie, la chambre hyper confort avec bain et superbe literie, le rafraîchissement disponible tout au long de la journée même celle passée et le goûter en fin de journée. Encore merci pour cette expérience et continuez comme ça !;Rien à redire.;Na;AntonyFranceChambre Golden Forest ClubJanvier 2022CoupleCommentaire envoyé le 19 janvier 2022Séjour incroyable;Sequoia_Lodge
Sonia;France;Chambre Standard;1;janv-22;Couple;Commentaire envoyé le 19 janvier 2022;Très mauvais rapport qualité/prix;4;Emplacement;Piscine fermée, Travaux dans l’hôtel, Checkin après 15h, Personnel désagréable et expéditif.;Na;SoniaFranceChambre StandardJanvier 2022CoupleCommentaire envoyé le 19 janvier 2022Très mauvais rapport qualité/prix;Sequoia_Lodge
